id,Title,Artists_All,language,polarity,subjectivity,Stage_Label
4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,en,0.027594627594627615,0.7614163614163613,Pre-pandemic
6EOKwHETwSkZ9gW2b6ASE0,Ransom,Lil Tecca,en,-0.17624999999999996,0.3120833333333333,Pre-pandemic
3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,Lana Del Rey,en,-0.0022988505747126354,0.2839080459770113,Pre-pandemic
7MtVPRGtZl6rPjMfLoI3Lh,Fuck it I love you,Lana Del Rey,en,0.03509615384615384,0.5480769230769235,Pre-pandemic
0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,Lana Del Rey,en,-0.10724637681159419,0.4739130434782609,Pre-pandemic
2B9wgj9XzbJZLty03PRbVo,Bezerk (feat. A$AP Ferg),"Big Sean, Hit-Boy",en,-0.004764576986799212,0.45327347549569763,Pre-pandemic
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,en,-0.013293650793650792,0.5096478174603174,Pre-pandemic
03sEzk1VyrUZSgyhoQR0LZ,Pneuma,TOOL,en,0.2420634920634921,0.61984126984127,Pre-pandemic
2mdEsXPu8ZmkHRRtAdC09e,Cinmon Girl,Lana Del Rey,en,0.19648760330578513,0.3585858585858586,Pre-pandemic
6OG05bPAwUuV3OMvy2Vy1P,Mariners Apartment Complex,Lana Del Rey,en,0.10865079365079364,0.5542063492063491,Pre-pandemic
6alCTRgBPoeAFi2N4il9Q4,Did It Again,Lil Tecca,en,-0.08730158730158732,0.6333333333333334,Pre-pandemic
5tyMJlMqaggzvuX7TtlrTe,Love song,Lana Del Rey,en,0.3561192570869991,0.4758455522971652,Pre-pandemic
39zWYYZStDgWi32sOU9AX4,Fear Inoculum,TOOL,en,0.16666666666666666,0.7000000000000001,Pre-pandemic
2xKDKtJBLDPd7BF3VmSQQO,Invincible,TOOL,en,0.05821256038647343,0.6055555555555557,Pre-pandemic
0DZJACISivjWjscIp5Kg1q,Ransom (with Juice WRLD) - Remix,Lil Tecca,en,0.057904965404965425,0.491041921041921,Pre-pandemic
3TLwAp3uX1nKsVxrDhNPOL,Love Me,Lil Tecca,en,0.20276610644257703,0.5175285498814911,Pre-pandemic
5xjei7JnROsAzLY2a7RdZU,Shots,Lil Tecca,en,0.2937908496732027,0.4503267973856208,Pre-pandemic
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,en,0.2357142857142857,0.44285714285714295,Pre-pandemic
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,Charlie Puth,en,0.10357142857142855,0.4809523809523809,Pre-pandemic
3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,en,0.26357142857142857,0.5519047619047619,Pre-pandemic
0Yde1VrWbGF2Tus2AQhMuT,Circles,Post Malone,en,0.027594627594627615,0.7614163614163613,Pre-pandemic
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,Post Malone,en,-0.039205783323430395,0.5252871855813029,Pre-pandemic
01iuzK2ziYAVE2n9aSXbWp,Hollywood's Bleeding,Post Malone,en,0.19395604395604396,0.46062271062271065,Pre-pandemic
4VqTRBvYg0z8C4nsl4Hupy,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",en,0.08214285714285714,0.5214285714285715,Pre-pandemic
3hFG4jR5stnIQJDI64KlJY,A Thousand Bad Times,Post Malone,en,-0.1213333333333333,0.4723333333333333,Pre-pandemic
4LIbjDbLweGCrHVw8QbMSb,Allergic,Post Malone,en,-0.1875448028673835,0.6520609318996415,Pre-pandemic
2leIuE4fdcJoNMSKu5Yr7a,Staring At The Sun (feat. SZA),Post Malone,en,-0.05861111111111111,0.5794444444444444,Pre-pandemic
4hDoWaIklSVAKLocU3IDBr,I'm Gon Be,Post Malone,en,0.03372093023255814,0.574031007751938,Pre-pandemic
2ve5NyzWHUbIYxL33goCX7,Wow.,Post Malone,en,0.07402146464646467,0.692171717171717,Pre-pandemic
4RzpCjByV1NWUGKVQGuej6,Internet,Post Malone,en,-0.24071969696969697,0.5944444444444444,Pre-pandemic
4YgtN1HasxdDlrrZIggYxn,Myself,Post Malone,en,-0.09900144300144299,0.392126984126984,Pre-pandemic
2sfZgYusD8bBvB7qWekvSx,I Know,Post Malone,en,0.021263227513227522,0.5048776455026457,Pre-pandemic
6hLkeOMrhZ2CMLBp2of576,Wanted,OneRepublic,en,0.12472222222222222,0.5066666666666666,Pre-pandemic
51MMC5DogGZAnHil5HQAXg,Circles,Post Malone,en,0.027594627594627615,0.7614163614163613,Pre-pandemic
77Y7tccX9Hx5iClDr39uy9,Hollywood's Bleeding,Post Malone,en,0.19395604395604396,0.46062271062271065,Pre-pandemic
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,en,-0.04085213032581453,0.4181077694235588,Pre-pandemic
0UPBidRYcgJ2mjZlk08V8x,F.N,Lil Tjay,en,-0.19926654182272163,0.5430332619939368,Pre-pandemic
3NkJNL3WqO1Lqc3uNDxvCN,Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & La Del Rey),Ariana Grande,en,-0.07127698339819552,0.5370920605769084,Pre-pandemic
1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,en,0.003993055555555555,0.3345486111111111,Pre-pandemic
6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,en,-0.027815570672713532,0.5076341647770221,Pre-pandemic
1G2CAJeP7rCwOZjlSJ0Zw3,Que Calor (with J Balvin & El Alfa),"Major Lazer, Diplo",en,-0.300625,0.5863095238095238,Pre-pandemic
4B7fTyj1FIPvP9tT5X3DnR,Behind Barz - Bonus,Drake,en,0.05559393939393939,0.38372424242424236,Pre-pandemic
2xE16muNCmhZwSOv3i1d1H,Mood Swings,A Boogie Wit da Hoodie,en,-0.06391723356009069,0.5153628117913832,Pre-pandemic
4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix,Lil Nas X,en,0.04048859126984127,0.35854414682539676,Pre-pandemic
7po7c8LzxTZ0ybU41qT5gD,Show & Tell,Melanie Martinez,en,-0.20833333333333337,0.5616666666666668,Pre-pandemic
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,en,0.027594627594627615,0.7614163614163613,Pre-pandemic
05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Post Malone,en,-0.039205783323430395,0.5252871855813029,Pre-pandemic
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",en,0.08214285714285714,0.5214285714285715,Pre-pandemic
7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,Post Malone,en,0.19395604395604396,0.46062271062271065,Pre-pandemic
4sWuPniHClkInYAnzXAYUF,Camelot,NLE Choppa,en,-0.057500000000000016,0.5463888888888889,Pre-pandemic
7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,en,0.07402146464646467,0.692171717171717,Pre-pandemic
2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,Post Malone,en,-0.1213333333333333,0.4723333333333333,Pre-pandemic
1ckLp8lCl8LipXI0ypX72m,I'm Gon Be,Post Malone,en,0.03372093023255814,0.574031007751938,Pre-pandemic
1YscJ7yVTlFxW3eF6pv5ba,Allergic,Post Malone,en,-0.1875448028673835,0.6520609318996415,Pre-pandemic
5KE9b4x7Zj2A8XtbkqhqTe,Staring At The Sun (feat. SZA),Post Malone,en,-0.05861111111111111,0.5794444444444444,Pre-pandemic
2cvOfKHOHgwQlLiuLKP2xR,Myself,Post Malone,en,-0.09900144300144299,0.392126984126984,Pre-pandemic
6b2mfHMqWCA74XmUuVJm8r,I Know,Post Malone,en,0.021263227513227522,0.5048776455026457,Pre-pandemic
0KAzP1Rbp0Vz5pw8i1KDDI,Internet,Post Malone,en,-0.24071969696969697,0.5944444444444444,Pre-pandemic
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,en,0.006521739130434782,0.06630434782608695,Pre-pandemic
05WepN8vrMLJG5r8XRdLeL,INTRO,DaBaby,en,-0.005654761904761899,0.4958730158730162,Pre-pandemic
0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,en,-0.07291666666666667,0.5131944444444444,Pre-pandemic
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,en,0.08861367127496159,0.5871639784946239,Pre-pandemic
77KMttn3Lic7ZQKDlPqp8v,INTRO,DaBaby,en,-0.005654761904761899,0.4958730158730162,Pre-pandemic
0fySG6A6qLE8IvDpayb5bM,VIBEZ,DaBaby,en,0.022454811270600745,0.3961456671982988,Pre-pandemic
7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),"French Montana, Rvssian",en,0.07529920321224669,0.345677410753498,Pre-pandemic
1CCDIow4pPYyJYzhtTUYz2,RAW SHIT (feat. Migos),DaBaby,en,-0.14649134932153807,0.4785210334738637,Pre-pandemic
2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,en,0.08244186972447844,0.4938999044433827,Pre-pandemic
3e39X4Q74yJzsYUEeyf4ws,OFF THE RIP,DaBaby,en,0.043239343239343246,0.5492112242112241,Pre-pandemic
0WoAkdHmgPmEXfiBox1flk,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",DaBaby,en,0.08244186972447844,0.4938999044433827,Pre-pandemic
2TsD9kSbgYx5fSNRsoNURE,POP STAR (feat. Kevin Gates),DaBaby,en,0.013646133958633953,0.5452170514670514,Pre-pandemic
4fwo6czG5nvOQMzhOto1ya,Lonely,"Diplo, Jos Brothers",en,0.005882352941176489,0.6705882352941175,Pre-pandemic
3GX2hFAekmSduZzcS52OnR,iPHONE (with Nicki Minaj),DaBaby,en,-0.06478937728937728,0.6262362637362638,Pre-pandemic
4G3gFk4oyvt8klQEVJBzea,Adria,RAF Camora,en,-0.010344827586206895,0.524712643678161,Pre-pandemic
7vxGCUPJhe0fXfBkwVPFcP,REALLY (feat. Stun 4 Vegas),DaBaby,en,0.08244186972447844,0.4938999044433827,Pre-pandemic
6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope,en,-0.29528301886792446,0.7069182389937108,Pre-pandemic
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,en,0.0938504477978162,0.3560391363022943,Pre-pandemic
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,en,0.083989898989899,0.49454853412170474,Pre-pandemic
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,en,-0.17624999999999996,0.3120833333333333,Pre-pandemic
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,en,0.083989898989899,0.49454853412170474,Pre-pandemic
0c7K73roy6RW4ebDkf4yGh,VALENTINO,24kGoldn,en,0.09436553030303027,0.45390625000000007,Pre-pandemic
40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,en,0.15562865497076023,0.6974415204678364,Pre-pandemic
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,en,0.05977443609022556,0.48151629072681706,Pre-pandemic
5hDAT527wXWNBnJlujhuUs,Stuck In A Dream (feat. Gun),Lil Mosey,en,0.025807300807300794,0.37386217386217396,Pre-pandemic
3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,en,0.51,0.6899999999999998,Pre-pandemic
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,en,0.11470238095238094,0.5653571428571429,Pre-pandemic
4Ta3PhWmY50ZLU1uhKFKPE,Outnumbered,Dermot Kennedy,en,-0.031196581196581197,0.6818376068376067,Pre-pandemic
4guBZjUyrGoHsTahO3IHdj,Did It Again,Lil Tecca,en,-0.08730158730158732,0.6333333333333334,Pre-pandemic
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,en,0.083989898989899,0.49454853412170474,Pre-pandemic
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED,en,0.11470238095238094,0.5653571428571429,Pre-pandemic
2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,Lil Tecca,en,0.057904965404965425,0.491041921041921,Pre-pandemic
5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,en,0.08824101068999025,0.34096209912536457,Pre-pandemic
4e0FYxSROat25pH16zMTZI,Love Me,Lil Tecca,en,0.20276610644257703,0.5175285498814911,Pre-pandemic
2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,en,0.04812801932367153,0.5304951690821257,Pre-pandemic
46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,en,0.243670634920635,0.6300992063492065,Pre-pandemic
0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,en,-0.19926654182272163,0.5430332619939368,Pre-pandemic
0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),Diplo,en,0.01602430555555555,0.5428298611111111,Pre-pandemic
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,en,0.04644764957264959,0.4898504273504274,Pre-pandemic
4KzOYxD4qIkUtZV9ZYakGu,origil me (feat. dan reynolds of imagine dragons),YUNGBLUD,en,0.031701940035273386,0.5186287477954146,Pre-pandemic
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",en,-0.023170480313337464,0.5182230467944752,Pre-pandemic
5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,en,0.07488095238095235,0.2799404761904762,Pre-pandemic
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,en,-0.21574074074074073,0.5574074074074075,Pre-pandemic
5bzaS5tAni5oUpW7bWVdtY,I Wanna Rock (feat. Gun),G-Eazy,en,-0.02029299123996095,0.5143628944007733,Pre-pandemic
0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,en,0.24761904761904757,0.4417857142857143,Pre-pandemic
7CHi4DtfK4heMlQaudCuHK,Lose Control,"MEDUZA, Becky Hill, Goodboys",en,0.4166666666666667,0.5888888888888887,Pre-pandemic
3IWs9dAwTqN0EFhOIcBDfs,Be Honest,"Jorja Smith, Burna Boy",en,0.21465397215397208,0.644372099372099,Pre-pandemic
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,en,0.34027777777777773,0.6069878472222229,Pre-pandemic
2INhKpUdzh7v0j041gZNsz,DHL,Frank Ocean,en,0.03745970341715022,0.43349451966473246,Pre-pandemic
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,en,0.1703768736932002,0.6117626704361401,Pre-pandemic
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,en,0.25571524771524773,0.5036382876382877,Pre-pandemic
39JRmdKFka1Oe09FoOCPI4,Selah,Kanye West,en,0.23172202797202796,0.5228554778554779,Pre-pandemic
3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,Kanye West,en,0.07944444444444444,0.3877777777777777,Pre-pandemic
2SasoXZyv82yYgHiVOvxQn,On God,Kanye West,en,0.23932900432900434,0.48514430014430016,Pre-pandemic
1WnqWQcWcuQbVzgE7ecfCY,Every Hour,"Kanye West, Sunday Service Choir",en,-0.05858585858585857,0.294949494949495,Pre-pandemic
24bnCCysWnbNRNUT4LpHcP,Everything We Need,"Kanye West, Ty Dolla $ign, Ant Clemons",en,0.12187500000000002,0.5625,Pre-pandemic
454Epa1vrCGFddHXKyC1kb,Water,"Kanye West, Ant Clemons",en,0.32326725905673276,0.5748872180451128,Pre-pandemic
0oPOuDmmkVp3h6puekhs6P,Use This Gospel,"Kanye West, Clipse, Kenny G",en,0.2911111111111111,0.6755555555555556,Pre-pandemic
6xRWoYwfwIKnT8bQGzKbxR,God Is,Kanye West,en,0.21465419501133787,0.4642573696145125,Pre-pandemic
7r6aR2f57resC5r93LwMfK,Hands On,"Kanye West, Fred Hammond",en,0.1589657802514945,0.5294881467738609,Pre-pandemic
6YQlCOZnlFmqeciAh58fDE,Orphans,Coldplay,en,0.02105263157894736,0.4578947368421053,Pre-pandemic
7sBgFMWqDWQgrsNSpIBoe8,Jesus Is Lord,Kanye West,en,0.0,0.0,Pre-pandemic
0Z26mbSHJ1dkUu7g9DDgif,Trigger,"Major Lazer, Khalid, Diplo",en,-0.022356321839080463,0.37580459770114955,Pre-pandemic
07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,en,0.3870576061365534,0.5294951393635605,Pre-pandemic
6muOWhMh7Tf0UFUtMDBhUR,Orphans,Coldplay,en,0.02105263157894736,0.4578947368421053,Pre-pandemic
6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,en,-0.300625,0.5863095238095238,Pre-pandemic
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,en,0.04772727272727272,0.5022727272727273,Pre-pandemic
51wFQM8W0YfXTmHusXUr5i,MAMACITA,"Tyga, YG, Carlos Santana",en,-0.05058479532163742,0.4532163742690059,Pre-pandemic
7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),Ariana Grande,en,0.09563825757575757,0.5094469696969697,Pre-pandemic
2P0NiuAfypaw5UZJoo0n0o,It Might Be Time,Tame Impala,en,0.07040816326530612,0.5739795918367347,Pre-pandemic
56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gun and Travis Scott],"Travis Scott, Young Thug",en,0.016108452950558225,0.5013157894736842,Pre-pandemic
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,en,0.02886920047937001,0.5307738400958739,Pre-pandemic
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,en,0.09563825757575757,0.5094469696969697,Pre-pandemic
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,en,0.12368421052631581,0.5149122807017544,Pre-pandemic
63y2aL2dT6zzw8FOSLaNrp,This Is Halloween,The Citizens of Halloween,en,0.07608082706766917,0.3559837092731829,Pre-pandemic
6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,en,-0.007142857142857141,0.4571428571428572,Pre-pandemic
4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,en,-0.1055426716141002,0.6876468769325912,Pre-pandemic
20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,en,-0.11955727487642383,0.5557113690092412,Pre-pandemic
735RSTb2xbtWbDtKD9XDYi,Somebody,"Internet Money, Lil Tecca, A Boogie Wit da Hoodie",en,0.3441326530612246,0.6198979591836735,Pre-pandemic
7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gun),Lil Mosey,en,0.025807300807300794,0.37386217386217396,Pre-pandemic
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,en,-0.0040584415584415615,0.5345779220779221,Pre-pandemic
6zegtH6XXd2PDPLvy1Y0n2,Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & La Del Rey),Ariana Grande,en,-0.07127698339819552,0.5370920605769084,Pre-pandemic
2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,en,0.2315051020408163,0.4493622448979591,Pre-pandemic
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,en,0.16416911045943303,0.48051407373988003,Pre-pandemic
1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,en,0.17073333333333335,0.5386,Pre-pandemic
63VyEdzMM3w4ZQ1WtARa2S,Takeaway (feat. Lennon Stella),"The Chainsmokers, ILLENIUM",en,0.17777777777777778,0.6888888888888887,Pre-pandemic
3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,en,0.24305555555555558,0.7048611111111112,Pre-pandemic
5C0ivQMxes2lWuOANhvVAm,GIANTS,"True Damage, Becky G, Keke Palmer, SOYEON, Duckwrth, Thutmose",en,-0.0020868764172335625,0.4368020124716554,Pre-pandemic
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,en,0.23391330891330897,0.5296398046398048,Pre-pandemic
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,JP Saxe,en,0.1538359788359788,0.502085877085877,Pre-pandemic
3GRSqlALWISqLeNncZMbpX,Mean It,"Lauv, LANY",en,-0.07113095238095238,0.4410218253968253,Pre-pandemic
1cL3ucXzG2hj3XOUPIWdvZ,Feelings,Lauv,en,-0.07291666666666667,0.5131944444444444,Pre-pandemic
7jzldCBnJjpJM3epzJ85KE,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,en,0.05838023088023092,0.502420634920635,Pre-pandemic
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,en,-0.11955727487642383,0.5557113690092412,Pre-pandemic
6IJTc8xo6XasOU8fpxMU57,Call You Mine (feat. Bebe Rexha),The Chainsmokers,en,0.05398989898989899,0.45888888888888885,Pre-pandemic
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),"Riton, Oliver Heldens",en,0.43200000000000005,0.5939999999999998,Pre-pandemic
364spZLB5bhNlnPrzvUB41,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,en,-0.03800551300551302,0.578151478151478,Pre-pandemic
6JsHgIkMYHcbNtKfsal2Mg,Jerry Sprunger (with T-Pain),Tory Lanez,en,0.07629319510898457,0.5272953216374269,Pre-pandemic
1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,en,0.11288888888888886,0.5771111111111111,Pre-pandemic
1jg9clsGCDqOumfS0X5xm9,Living Proof,Camila Cabello,en,0.059410430839002264,0.4014739229024943,Pre-pandemic
1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,Harry Styles,en,0.2177777777777779,0.567407407407407,Pre-pandemic
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,en,0.08288474810213939,0.47922705314009667,Pre-pandemic
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,en,-0.24692460317460319,0.7602092352092352,Pre-pandemic
6LcauUZjF1eXQrgqMUecHX,Ayy Macare,Tyga,en,-0.006794131794131797,0.5017797017797018,Pre-pandemic
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,en,-0.24692460317460319,0.7602092352092352,Pre-pandemic
07s9NNOT0sZQp7TyolLLgu,Own It (feat. Ed Sheeran & Bur Boy),Stormzy,en,-0.14779942279942276,0.4420364357864359,Pre-pandemic
7f5trao56t7sB7f14QDTmp,Juicy,"Doja Cat, Tyga",en,0.02526924295216978,0.1007404181184669,Pre-pandemic
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,"Trippie Redd, Juice WRLD, YNW Melly",en,-0.06202282565918932,0.500865800865801,Pre-pandemic
2ktxr00GpTtbMNeBjNeY8D,Who Needs Love,Trippie Redd,en,-0.04475890985324947,0.47651991614255784,Pre-pandemic
6uYgCE2OEulOw5zhHvZsHf,Love Me More,Trippie Redd,en,0.3813852813852814,0.641991341991342,Pre-pandemic
03T4ttRCiLXST6MZjeMwmR,Orphans,Coldplay,en,0.02105263157894736,0.4578947368421053,Pre-pandemic
3Kd6Wp3lG5HXMB2dlvuy7y,Death,"Trippie Redd, DaBaby",en,-0.0915700040700041,0.48107956857956863,Pre-pandemic
6mf7BNgXs8JipPr2QILnyN,Champion Of The World,Coldplay,en,0.3971938775510204,0.3936224489795918,Pre-pandemic
2PRKaIkl62537yLUt8VhHR,Love Sick,Trippie Redd,en,0.11719280719280717,0.6361538461538461,Pre-pandemic
6GivWRmlYtefJr28jev6e0,Leray,Trippie Redd,en,0.1916089466089466,0.6354761904761906,Pre-pandemic
69dXVFCMiz3SL1L7M24NdX,bad vibes forever,"XXXTENTACION, PnB Rock, Trippie Redd",en,0.02744360902255639,0.40902255639097745,Pre-pandemic
5aJEh9Oqdz7PRLKTpH25pB,Lights Up,Harry Styles,en,0.04812801932367153,0.5304951690821257,Pre-pandemic
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,"Idina Menzel, AURORA",en,-0.11548378522062737,0.5286018075491759,Pre-pandemic
3hBXvHLlTHvnbwrPbeoyAj,Jingle Bell Rock,Bobby Helms,en,0.4542857142857143,0.5742857142857142,Pre-pandemic
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,en,0.0707524985302763,0.370517342739565,Pre-pandemic
6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,en,0.09436553030303027,0.45390625000000007,Pre-pandemic
4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,en,0.10165868896139095,0.499980741563523,Pre-pandemic
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,en,0.03214285714285713,0.511904761904762,Pre-pandemic
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",en,0.13154623154623155,0.5053169053169052,Pre-pandemic
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,en,-0.11337235996326908,0.538337924701561,Pre-pandemic
4etKC4ngPKsQDHUMnYgV3A,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,en,0.04056197425762644,0.33209435492044187,Pre-pandemic
27qAMKrDdKEs8HDXcvR24R,Driving Home for Christmas - 2019 Remaster,Chris Rea,en,0.24586759555352522,0.46777621875611813,Pre-pandemic
3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,en,0.08017241379310346,0.48706896551724127,Pre-pandemic
4rRIovg4TvxLUiUrpGI6lE,Merry Christmas Everyone,Shakin' Stevens,en,0.3527777777777777,0.3888888888888889,Pre-pandemic
1ODZGydlown4VesUP8HLJX,Sleigh Ride,The Ronettes,en,0.3111111111111111,0.7277777777777777,Pre-pandemic
5j1yOqWONR9T6l43AzJ6Es,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,en,0.08356277056277056,0.5214870129870129,Pre-pandemic
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,"Idina Menzel, Evan Rachel Wood",en,0.08285308441558442,0.6391233766233767,Pre-pandemic
1M4qEo4HE3PRaCOM7EXNJq,Adore You,Harry Styles,en,0.029166666666666664,0.9500000000000001,Pre-pandemic
073ILU1C3APNRGF66VhtyA,Liar,Camila Cabello,en,0.2357142857142857,0.44285714285714295,Pre-pandemic
5a0nHa7F4S9hb0Zi0zLS8w,SUGA's Interlude,"Halsey, SUGA, BTS",en,0.41,0.63,Pre-pandemic
2iwS33Jfev1QBiuhWVWZHY,i'm so tired...,"Lauv, Troye Sivan",en,0.058119658119658094,0.6388888888888896,Pre-pandemic
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever,"XXXTENTACION, PnB Rock, Trippie Redd",en,0.02744360902255639,0.40902255639097745,Pre-pandemic
3TKpJrY9q49Mj1JOsM9zGL,Family,"The Chainsmokers, Kygo",en,5.046468293750712e-18,0.6121212121212122,Pre-pandemic
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,en,-0.12624633431085044,0.5338709677419354,Pre-pandemic
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Juice WRLD,en,-0.08684163059163057,0.5781948953823954,Pre-pandemic
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,en,0.21041871921182267,0.5297290640394091,Pre-pandemic
1fCeXjoRExPP2qwSBh2aST,Black & White,Juice WRLD,en,0.03485094850948509,0.430189701897019,Pre-pandemic
